_id,length,end_node,start_node,street,street_level,street_name,street_type,slat,slng,elat,elng
63550,0,5772478023,5778872994,469592985,4,Nghĩa Phát,tertiary,106.6590728,106.6590679,10.7871319,10.7871267
63551,14,5772478022,5778872994,469592985,4,Nghĩa Phát,tertiary,106.6591164,106.6592091,10.7870906,10.7871882
63552,14,5778872994,5772478022,469592985,4,Nghĩa Phát,tertiary,106.6591655,106.6590728,10.7872296,10.787132
63553,53,4618443190,5772478022,469592985,4,Nghĩa Phát,tertiary,106.6592091,106.6595412,10.7871882,10.787538
63554,53,5772478022,4618443190,469592985,4,Nghĩa Phát,tertiary,106.6594976,106.6591655,10.7875794,10.7872296
63555,8,5772478021,4618443190,469592985,4,Nghĩa Phát,tertiary,106.6595411,106.6595926,10.787538,10.7875919
63556,8,4618443190,5772478021,469592985,4,Nghĩa Phát,tertiary,106.6595492,106.6594977,10.7876333,10.7875794
63557,7,5298121958,5772478021,469592985,4,Nghĩa Phát,tertiary,106.6595909,106.6596413,10.7875902,10.7876351
63558,7,5772478021,5298121958,469592985,4,Nghĩa Phát,tertiary,106.6596013,106.6595509,10.7876799,10.787635
63559,14,5092125167,5298121958,469592985,4,Nghĩa Phát,tertiary,106.6596419,106.6597386,10.7876357,10.7877268
63560,14,5298121958,5092125167,469592985,4,Nghĩa Phát,tertiary,106.6596974,106.6596007,10.7877704,10.7876793
63561,7,5298156810,5092125167,469592985,4,Nghĩa Phát,tertiary,106.6597381,106.6597889,10.7877263,10.7877722
63562,7,5092125167,5298156810,469592985,4,Nghĩa Phát,tertiary,106.6597487,106.6596979,10.7878168,10.7877709
63563,5,4618443191,5298156810,469592985,4,Nghĩa Phát,tertiary,106.6597878,106.6598281,10.7877713,10.7878042
63564,5,5298156810,4618443191,469592985,4,Nghĩa Phát,tertiary,106.6597901,106.6597498,10.7878506,10.7878177
63565,4,5108956901,4618443191,469592985,4,Nghĩa Phát,tertiary,106.6598286,106.6598594,10.7878046,10.7878309
63566,4,4618443191,5108956901,469592985,4,Nghĩa Phát,tertiary,106.6598204,106.6597896,10.7878765,10.7878502
63567,31,5772478020,5108956901,469592985,4,Nghĩa Phát,tertiary,106.6598565,106.6600922,10.7878287,10.7879853
63568,31,5108956901,5772478020,469592985,4,Nghĩa Phát,tertiary,106.660059,106.6598233,10.7880353,10.7878787
63569,24,5772478019,5772478020,469592985,4,Nghĩa Phát,tertiary,106.6600981,106.6602472,10.7879905,10.7881596
63570,24,5772478020,5772478019,469592985,4,Nghĩa Phát,tertiary,106.6602022,106.6600531,10.7881992,10.7880301
63571,16,5772478018,5772478019,469592985,4,Nghĩa Phát,tertiary,106.6602529,106.6603052,10.7881691,10.7883127
63572,16,5772478019,5772478018,469592985,4,Nghĩa Phát,tertiary,106.6602488,106.6601965,10.7883333,10.7881897
63604,60,411919584,5058497794,470506013,4,Lê Hồng Phong,tertiary,106.6740861,106.6742777,10.7684011,10.7678877
63605,60,5058497794,411919584,470506013,4,Lê Hồng Phong,tertiary,106.6743339,106.6741423,10.7679087,10.7684221
63608,47,366469997,4646816753,470506017,2,3 Tháng 2,primary,106.6731042,106.6734728,10.7708703,10.7711007
63609,33,4646769632,366469997,470506017,2,3 Tháng 2,primary,106.6734728,106.6737333,10.7711007,10.771263
63610,36,698217101,4646769632,470506017,2,3 Tháng 2,primary,106.6737333,106.6740174,10.771263,10.7714372
63611,35,3462940803,698217101,470506017,2,3 Tháng 2,primary,106.6740174,106.674291,10.7714372,10.771611
63612,18,3462940804,3462940803,470506017,2,3 Tháng 2,primary,106.674291,106.6744361,10.771611,10.7717026
63613,32,3462940800,3462940804,470506017,2,3 Tháng 2,primary,106.6744361,106.6746869,10.7717026,10.7718596
63614,28,698217108,3462940800,470506017,2,3 Tháng 2,primary,106.6746869,106.6749038,10.7718596,10.7719956
63615,26,2433279318,698217108,470506017,2,3 Tháng 2,primary,106.6749038,106.6751101,10.7719956,10.7721221
63616,34,5058500123,2433279318,470506017,2,3 Tháng 2,primary,106.6751101,106.6753759,10.7721221,10.7722875
63617,37,5058500129,5058500123,470506017,2,3 Tháng 2,primary,106.6753759,106.6756677,10.7722875,10.772469
63618,34,5058500137,5058500129,470506017,2,3 Tháng 2,primary,106.6756677,106.6759354,10.772469,10.7726356
63619,28,5058500139,5058500137,470506017,2,3 Tháng 2,primary,106.6759354,106.6761536,10.7726356,10.7727714
63620,33,5058500143,5058500139,470506017,2,3 Tháng 2,primary,106.6761536,106.6764119,10.7727714,10.7729322
63621,10,2433279319,5058500143,470506017,2,3 Tháng 2,primary,106.6764119,106.6764938,10.7729322,10.7729831
63622,20,5058500145,2433279319,470506017,2,3 Tháng 2,primary,106.6764938,106.6766538,10.7729831,10.7730827
63623,31,5058500149,5058500145,470506017,2,3 Tháng 2,primary,106.6766538,106.6768948,10.7730827,10.7732328
63624,55,5058500156,5058500149,470506017,2,3 Tháng 2,primary,106.6768948,106.6773237,10.7732328,10.7734998
63625,6,5059499388,5058500156,470506017,2,3 Tháng 2,primary,106.6773237,106.6773709,10.7734998,10.7735292
63626,52,366419521,5059499388,470506017,2,3 Tháng 2,primary,106.6773709,106.6777772,10.7735292,10.7737822
63627,79,5059499412,366419521,470506017,2,3 Tháng 2,primary,106.6777772,106.6783841,10.7737822,10.7741706
63628,96,4932184789,5059499412,470506017,2,3 Tháng 2,primary,106.6783841,106.6791281,10.7741706,10.7746468
63629,33,366475091,4932184789,470506017,2,3 Tháng 2,primary,106.6791281,106.679384,10.7746468,10.7748106
63630,23,366454773,366475091,470506017,2,3 Tháng 2,primary,106.679384,106.6795509,10.7748106,10.7749368
63631,24,4646769634,366454773,470506017,2,3 Tháng 2,primary,106.6795509,106.6797172,10.7749368,10.7750823
63632,24,366451016,4646769634,470506017,2,3 Tháng 2,primary,106.6797172,106.6798588,10.7750823,10.7752552
63633,15,5059499465,366451016,470506017,2,3 Tháng 2,primary,106.6798588,106.6799328,10.7752552,10.7753711
63634,14,4646788528,5059499465,470506017,2,3 Tháng 2,primary,106.6799328,106.6800047,10.7753711,10.7754838
63635,167,5778212592,4646788528,470506017,2,3 Tháng 2,primary,106.6800047,106.680766,10.7754838,10.7767886
63636,34,5778212590,5778212592,470506017,2,3 Tháng 2,primary,106.680766,106.6809243,10.7767886,10.7770599
63637,56,2233112764,5778212590,470506017,2,3 Tháng 2,primary,106.6809243,106.6811828,10.7770599,10.7775029
63638,37,701666210,2233112764,470506017,2,3 Tháng 2,primary,106.6811828,106.6815084,10.7775029,10.7776021
63639,196,3301809362,4646816752,470506018,2,3 Tháng 2,primary,106.6730236,106.671455,10.7709488,10.7700838
63640,28,3166367902,3301809362,470506018,2,3 Tháng 2,primary,106.671455,106.6712238,10.7700838,10.7699578
63641,27,4629145035,3166367902,470506018,2,3 Tháng 2,primary,106.6712238,106.6710047,10.7699578,10.7698384
63642,33,3301809364,4629145035,470506018,2,3 Tháng 2,primary,106.6710047,106.6707378,10.7698384,10.7696929
63643,89,4629703863,3301809364,470506018,2,3 Tháng 2,primary,106.6707378,106.6700305,10.7696929,10.7692937
63735,114,5755051486,4652534427,471086582,3,Tạ Quang Bửu,secondary,106.6561678,106.6572167,10.7341477,10.7342034
63789,18,4610649697,5444117922,472409051,2,Đường Nguyễn Thị Nghĩa,primary,106.6933514,106.6934757,10.771258,10.7711492
63792,13,5500064107,4666211848,472409052,4,Phạm Hồng Thái,tertiary,106.6935304,106.6934095,10.7713513,10.7713804
63794,17,4610625914,4676727524,472409053,2,Đường Nguyễn Thị Nghĩa,primary,106.6935236,106.693386,10.7712155,10.7712996
63795,16,5763214487,4610622002,472409056,4,Phạm Hồng Thái,tertiary,106.6934023,106.6935477,10.7713366,10.771284
63800,2,4666207267,4666207266,472409058,2,Đường Cách Mạng Tháng Tám,primary,106.6930711,106.6930865,10.771543,10.7715226
63801,4,4610625918,4666207267,472409058,2,Đường Cách Mạng Tháng Tám,primary,106.6930865,106.6930937,10.7715226,10.771483
63802,12,411926356,5763168822,472409511,3,Lý Tự Trọng,secondary,106.6933961,106.6934891,10.7714511,10.7715196
63821,182,4719951874,4719951870,473026472,4,Phường 3,tertiary,106.6787468,106.6786944,10.8163029,10.8146655
63822,24,4719951875,4719951874,473026472,4,Phường 3,tertiary,106.6786944,106.6786461,10.8146655,10.8144468
63823,26,4719951871,4719951875,473026472,4,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,tertiary,106.6786461,106.6785791,10.8144468,10.8142203
63824,21,5326477163,4719951871,473026472,4,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,tertiary,106.6785791,106.6785004,10.8142203,10.8140447
63825,262,4672015057,5326477163,473026472,4,Phường 3,tertiary,106.6785004,106.6769163,10.8140447,10.8122654
63831,18,4672050276,4933638684,473028082,2,Cầu vượt Ngã Sáu Gò Vấp,primary,106.6799155,106.6799196,10.8265549,10.8263884
63832,18,4672050275,4672050276,473028082,2,Cầu vượt Ngã Sáu Gò Vấp,primary,106.6799196,106.6799039,10.8263884,10.8262184
63833,24,4933638677,4672050275,473028082,2,Cầu vượt Ngã Sáu Gò Vấp,primary,106.6799039,106.6798526,10.8262184,10.8260016
63834,186,4936387107,4933638677,473028082,2,Cầu vượt Ngã Sáu Gò Vấp,primary,106.6798526,106.6792365,10.8260016,10.8244382
64079,10,4719951857,4719951850,478798993,1,Cầu vượt Hàng Xanh,trunk,106.7109178,106.7110105,10.801349,10.8013633
64080,43,4719951856,4719951857,478798993,1,Cầu vượt Hàng Xanh,trunk,106.7110105,106.7114075,10.8013633,10.801416
64081,29,4719951855,4719951856,478798993,1,Cầu vượt Hàng Xanh,trunk,106.7114075,106.7116757,10.801416,10.8014213
64082,27,4719951851,4719951855,478798993,1,Cầu vượt Hàng Xanh,trunk,106.7116757,106.711928,10.8014213,10.8014173
64083,32,4066381555,2081892553,478798994,1,Cầu vượt Hàng Xanh,trunk,106.7119239,106.711625,10.8014846,10.8014861
64084,29,2297724076,4066381555,478798994,1,Cầu vượt Hàng Xanh,trunk,106.711625,106.7113554,10.8014861,10.8014756
64085,49,4066381556,2297724076,478798994,1,Cầu vượt Hàng Xanh,trunk,106.7113554,106.7109087,10.8014756,10.8014241
64098,36,4719951850,4719951858,478798997,1,Cầu vượt Ngã tư Hàng Xanh,trunk,106.7105841,106.7109178,10.8012974,10.801349
64118,20,4719951870,5467207470,478799004,4,cầu vượt,tertiary,106.6786944,106.6787468,10.8164807,10.8163029
64931,23,2409402333,3152637750,495450437,2,Trường Chinh,primary,106.6370453,106.6368574,10.8016939,10.8017953
64932,32,5293846848,4928385256,495671983,2,Cách Mạng Tháng Tám,primary,106.6580299,106.6577656,10.7904491,10.7905911
64933,32,4928385256,5293846848,495671983,2,Cách Mạng Tháng Tám,primary,106.6577372,106.6580015,10.7905383,10.7903963
64934,8,366402253,5293846848,495671983,2,Cách Mạng Tháng Tám,primary,106.6577656,106.6576979,10.7905911,10.7906275
64935,8,5293846848,366402253,495671983,2,Cách Mạng Tháng Tám,primary,106.6576695,106.6577372,10.7905747,10.7905383
64936,33,4875814762,366402253,495671983,2,Cách Mạng Tháng Tám,primary,106.6576979,106.6574265,10.7906275,10.7907733
64937,33,366402253,4875814762,495671983,2,Cách Mạng Tháng Tám,primary,106.6573981,106.6576695,10.7907205,10.7905747
64948,16,5108956906,4899241762,495849086,2,Cách Mạng Tháng Tám,primary,106.6622224,106.662087,10.7882527,10.7883213
64949,16,4899241762,5108956906,495849086,2,Cách Mạng Tháng Tám,primary,106.6620598,106.6621952,10.7882677,10.7881991
64950,14,366401316,5108956906,495849086,2,Cách Mạng Tháng Tám,primary,106.662087,106.6619683,10.7883213,10.7883814
64951,14,5108956906,366401316,495849086,2,Cách Mạng Tháng Tám,primary,106.6619411,106.6620598,10.7883278,10.7882677
64952,18,4903632213,366401316,495849086,2,Cách Mạng Tháng Tám,primary,106.6619683,106.6618209,10.7883814,10.7884561
64953,18,366401316,4903632213,495849086,2,Cách Mạng Tháng Tám,primary,106.6617937,106.6619411,10.7884025,10.7883278
64954,35,4903632217,4903632213,495849086,2,Cách Mạng Tháng Tám,primary,106.6618209,106.6615288,10.7884561,10.788604
64955,35,4903632213,4903632217,495849086,2,Cách Mạng Tháng Tám,primary,106.6615016,106.6617937,10.7885504,10.7884025
64956,35,4903632208,4903632217,495849086,2,Cách Mạng Tháng Tám,primary,106.6615288,106.6612425,10.788604,10.788749
64957,35,4903632217,4903632208,495849086,2,Cách Mạng Tháng Tám,primary,106.6612153,106.6615016,10.7886954,10.7885504
64958,26,4898834796,4903632208,495849086,2,Cách Mạng Tháng Tám,primary,106.6612428,106.6610255,10.7887488,10.7888624
64959,26,4903632208,4898834796,495849086,2,Cách Mạng Tháng Tám,primary,106.6609977,106.661215,10.7888092,10.7886956
64960,29,5108956905,4898834796,495849086,2,Cách Mạng Tháng Tám,primary,106.661026,106.6607867,10.7888621,10.7889933
64961,29,4898834796,5108956905,495849086,2,Cách Mạng Tháng Tám,primary,106.6607579,106.6609972,10.7889407,10.7888095
64962,20,4875814758,5108956905,495849086,2,Cách Mạng Tháng Tám,primary,106.6607867,106.6606258,10.7889933,10.7890815
64963,20,5108956905,4875814758,495849086,2,Cách Mạng Tháng Tám,primary,106.660597,106.6607579,10.7890289,10.7889407
64964,1,5293846843,4875814762,495849087,2,Cách Mạng Tháng Tám,primary,106.6574269,106.657417,10.7907731,10.7907786
64965,1,4875814762,5293846843,495849087,2,Cách Mạng Tháng Tám,primary,106.6573878,106.6573977,10.7907262,10.7907207
64966,23,366451136,5293846843,495849087,2,Cách Mạng Tháng Tám,primary,106.6574168,106.657225,10.7907787,10.7908837
64967,23,5293846843,366451136,495849087,2,Cách Mạng Tháng Tám,primary,106.6571962,106.657388,10.7908311,10.7907261
64968,35,366476092,366451136,495849087,2,Cách Mạng Tháng Tám,primary,106.6572242,106.656932,10.7908841,10.7910334
64969,35,366451136,366476092,495849087,2,Cách Mạng Tháng Tám,primary,106.6569048,106.657197,10.79098,10.7908307
64970,112,2822167933,366476092,495849087,2,Cách Mạng Tháng Tám,primary,106.656932,106.6560188,10.7910334,10.7914998
64971,112,366476092,2822167933,495849087,2,Cách Mạng Tháng Tám,primary,106.6559916,106.6569048,10.7914464,10.79098
64972,29,4875814763,2822167933,495849087,2,Cách Mạng Tháng Tám,primary,106.6560189,106.6557823,10.7914998,10.7916207
64973,29,2822167933,4875814763,495849087,2,Cách Mạng Tháng Tám,primary,106.6557549,106.6559915,10.7915673,10.7914464
64974,27,366377082,4875814763,495849087,2,Cách Mạng Tháng Tám,primary,106.6557829,106.6555607,10.7916204,10.791741
64975,27,4875814763,366377082,495849087,2,Cách Mạng Tháng Tám,primary,106.6555321,106.6557543,10.7916882,10.7915676
64976,11,5108956883,366377082,495849087,2,Cách Mạng Tháng Tám,primary,106.6555607,106.6554706,10.791741,10.7917898
64977,11,366377082,5108956883,495849087,2,Cách Mạng Tháng Tám,primary,106.655442,106.6555321,10.791737,10.7916882
64978,9,366469243,5108956883,495849087,2,Cách Mạng Tháng Tám,primary,106.6554706,106.655393,10.7917898,10.7918319
64979,9,5108956883,366469243,495849087,2,Cách Mạng Tháng Tám,primary,106.6553644,106.655442,10.7917791,10.791737
64980,76,5108956872,366469243,495849087,2,Cách Mạng Tháng Tám,primary,106.6553931,106.654785,10.7918318,10.7921644
64981,76,366469243,5108956872,495849087,2,Cách Mạng Tháng Tám,primary,106.6547562,106.6553643,10.7921118,10.7917792
64982,112,4875814765,5108956872,495849087,2,Cách Mạng Tháng Tám,primary,106.654785,106.6538879,10.7921644,10.7926552
64983,112,5108956872,4875814765,495849087,2,Cách Mạng Tháng Tám,primary,106.6538591,106.6547562,10.7926026,10.7921118
64984,50,411920930,4617816425,495849088,2,Cách Mạng Tháng Tám,primary,106.6642155,106.6638106,10.7871714,10.7873851
64985,50,4617816425,411920930,495849088,2,Cách Mạng Tháng Tám,primary,106.6637826,106.6641875,10.7873321,10.7871184
64986,39,4903279041,411920930,495849088,2,Cách Mạng Tháng Tám,primary,106.6638108,106.6634917,10.787385,10.7875562
64987,39,411920930,4903279041,495849088,2,Cách Mạng Tháng Tám,primary,106.6634633,106.6637824,10.7875034,10.7873322
64988,38,4891712942,4903279041,495849088,2,Cách Mạng Tháng Tám,primary,106.6634917,106.6631795,10.7875562,10.7877238
64989,38,4903279041,4891712942,495849088,2,Cách Mạng Tháng Tám,primary,106.6631511,106.6634633,10.787671,10.7875034
64990,16,4191373367,4891712942,495849088,2,Cách Mạng Tháng Tám,primary,106.6631795,106.6630451,10.7877238,10.787796
64991,16,4891712942,4191373367,495849088,2,Cách Mạng Tháng Tám,primary,106.6630167,106.6631511,10.7877432,10.787671
64992,39,4889622982,4191373367,495849088,2,Cách Mạng Tháng Tám,primary,106.6630453,106.6627274,10.7877959,10.7879704
64993,39,4191373367,4889622982,495849088,2,Cách Mạng Tháng Tám,primary,106.6626986,106.6630165,10.7879178,10.7877433
64994,42,5108957159,4889622982,495849088,2,Cách Mạng Tháng Tám,primary,106.6627276,106.6623909,10.7879703,10.7881585
64995,42,4889622982,5108957159,495849088,2,Cách Mạng Tháng Tám,primary,106.6623617,106.6626984,10.7881061,10.7879179
64996,21,4899241762,5108957159,495849088,2,Cách Mạng Tháng Tám,primary,106.6623909,106.6622234,10.7881585,10.7882521
64997,21,5108957159,4899241762,495849088,2,Cách Mạng Tháng Tám,primary,106.6621942,106.6623617,10.7881997,10.7881061
64998,45,5063701408,4875861250,495852561,2,Cách Mạng Tháng Tám,primary,106.6720856,106.6724501,10.7828913,10.7826981
64999,45,4875861250,5063701408,495852561,2,Cách Mạng Tháng Tám,primary,106.6724781,106.6721136,10.7827511,10.7829443
65000,36,411918284,5063701408,495852561,2,Cách Mạng Tháng Tám,primary,106.67245,106.6727451,10.7826981,10.7825416
65001,36,5063701408,411918284,495852561,2,Cách Mạng Tháng Tám,primary,106.6727733,106.6724782,10.7825946,10.7827511
65002,18,5063701402,411918284,495852561,2,Cách Mạng Tháng Tám,primary,106.672745,106.6728954,10.7825417,10.7824606
65003,18,411918284,5063701402,495852561,2,Cách Mạng Tháng Tám,primary,106.6729238,106.6727734,10.7825134,10.7825945
65004,8,3160535892,5063701402,495852561,2,Cách Mạng Tháng Tám,primary,106.6728954,106.6729598,10.7824606,10.7824259
65005,8,5063701402,3160535892,495852561,2,Cách Mạng Tháng Tám,primary,106.6729882,106.6729238,10.7824787,10.7825134
65086,91,4878046783,4878046785,496077158,4,Bắc Hải,tertiary,106.6625191,106.6630605,10.7845818,10.7852111
65087,91,4878046785,4878046783,496077158,4,Bắc Hải,tertiary,106.6630151,106.6624737,10.7852503,10.784621
65088,47,4878046787,4878046783,496077158,4,Bắc Hải,tertiary,106.6630607,106.6633361,10.7852113,10.7855372
65089,47,4878046783,4878046787,496077158,4,Bắc Hải,tertiary,106.6632903,106.6630149,10.785576,10.7852501
65090,207,366443061,4878046787,496077158,4,Bắc Hải,tertiary,106.6633351,106.6646191,10.7855361,10.7869089
65091,207,4878046787,366443061,496077158,4,Bắc Hải,tertiary,106.6645753,106.6632913,10.7869499,10.7855771
65132,6,5074798937,411919410,496187511,2,Cách Mạng Tháng Tám,primary,106.6702687,106.6703235,10.7838661,10.7838368
65133,6,411919410,5074798937,496187511,2,Cách Mạng Tháng Tám,primary,106.6703517,106.6702969,10.7838898,10.7839191
65134,41,411925482,5074798937,496187511,2,Cách Mạng Tháng Tám,primary,106.6703235,106.6706585,10.7838368,10.7836581
65135,41,5074798937,411925482,496187511,2,Cách Mạng Tháng Tám,primary,106.6706867,106.6703517,10.7837111,10.7838898
65136,6,5074798956,411925482,496187511,2,Cách Mạng Tháng Tám,primary,106.6706585,106.6707118,10.7836581,10.7836296
65137,6,411925482,5074798956,496187511,2,Cách Mạng Tháng Tám,primary,106.67074,106.6706867,10.7836826,10.7837111
65138,1,3160535893,5074798956,496187511,2,Cách Mạng Tháng Tám,primary,106.6707118,106.6707212,10.7836296,10.7836246
65139,1,5074798956,3160535893,496187511,2,Cách Mạng Tháng Tám,primary,106.6707494,106.67074,10.7836776,10.7836826
65140,25,411918116,3160535893,496187511,2,Cách Mạng Tháng Tám,primary,106.6707211,106.6709271,10.7836247,10.7835138
65141,25,3160535893,411918116,496187511,2,Cách Mạng Tháng Tám,primary,106.6709555,106.6707495,10.7835666,10.7836775
65142,2,5074798953,411918116,496187511,2,Cách Mạng Tháng Tám,primary,106.6709271,106.6709479,10.7835138,10.7835026
65143,2,411918116,5074798953,496187511,2,Cách Mạng Tháng Tám,primary,106.6709763,106.6709555,10.7835554,10.7835666
65144,22,411918478,5074798953,496187511,2,Cách Mạng Tháng Tám,primary,106.670948,106.6711304,10.7835025,10.7834053
65145,22,5074798953,411918478,496187511,2,Cách Mạng Tháng Tám,primary,106.6711586,106.6709762,10.7834583,10.7835555
65146,36,5074798958,411918478,496187511,2,Cách Mạng Tháng Tám,primary,106.6711304,106.6714209,10.7834053,10.7832504
65147,36,411918478,5074798958,496187511,2,Cách Mạng Tháng Tám,primary,106.6714491,106.6711586,10.7833034,10.7834583
65148,3,411923084,5074798958,496187511,2,Cách Mạng Tháng Tám,primary,106.671421,106.6714524,10.7832504,10.7832338
65149,3,5074798958,411923084,496187511,2,Cách Mạng Tháng Tám,primary,106.6714804,106.671449,10.7832868,10.7833034
65150,57,5518776427,411923084,496187511,2,Cách Mạng Tháng Tám,primary,106.6714521,106.6719109,10.7832339,10.7829858
65151,57,411923084,5518776427,496187511,2,Cách Mạng Tháng Tám,primary,106.6719395,106.6714807,10.7830386,10.7832867
65152,21,4875861250,5518776427,496187511,2,Cách Mạng Tháng Tám,primary,106.6719109,106.6720853,10.7829858,10.7828914
65153,21,5518776427,4875861250,496187511,2,Cách Mạng Tháng Tám,primary,106.6721139,106.6719395,10.7829442,10.7830386
65154,6,5063700700,4879876935,496279185,2,Cách Mạng Tháng Tám,primary,106.675971,106.6759191,10.7808791,10.780907
65155,6,4879876935,5063700700,496279185,2,Cách Mạng Tháng Tám,primary,106.6758907,106.6759426,10.7808542,10.7808263
65156,20,5778141550,5063700700,496279185,2,Cách Mạng Tháng Tám,primary,106.6759191,106.6757513,10.780907,10.7809972
65157,20,5063700700,5778141550,496279185,2,Cách Mạng Tháng Tám,primary,106.6757229,106.6758907,10.7809444,10.7808542
65158,18,4918435013,5778141550,496279185,2,Cách Mạng Tháng Tám,primary,106.6757513,106.675605,10.7809972,10.7810759
65159,18,5778141550,4918435013,496279185,2,Cách Mạng Tháng Tám,primary,106.6755766,106.6757229,10.7810231,10.7809444
65228,34,411923498,4891619180,497628302,2,Cách Mạng Tháng Tám,primary,106.6689782,106.6692547,10.7845569,10.7844098
65229,34,4891619180,411923498,497628302,2,Cách Mạng Tháng Tám,primary,106.6692829,106.6690064,10.7844628,10.7846099
65230,39,5074798925,411923498,497628302,2,Cách Mạng Tháng Tám,primary,106.6692546,106.6695756,10.7844099,10.784237
65231,39,411923498,5074798925,497628302,2,Cách Mạng Tháng Tám,primary,106.669604,106.669283,10.7842898,10.7844627
65232,40,5772254958,5074798925,497628302,2,Cách Mạng Tháng Tám,primary,106.6695756,106.6698971,10.784237,10.7840639
65233,40,5074798925,5772254958,497628302,2,Cách Mạng Tháng Tám,primary,106.6699255,106.669604,10.7841167,10.7842898
65234,3,3718387292,5772254958,497628302,2,Cách Mạng Tháng Tám,primary,106.6698971,106.6699233,10.7840639,10.7840498
65235,3,5772254958,3718387292,497628302,2,Cách Mạng Tháng Tám,primary,106.6699517,106.6699255,10.7841026,10.7841167
65236,22,4996008684,3718387292,497628302,2,Cách Mạng Tháng Tám,primary,106.6699236,106.6701054,10.7840496,10.7839543
65237,22,3718387292,4996008684,497628302,2,Cách Mạng Tháng Tám,primary,106.6701332,106.6699514,10.7840075,10.7841028
65238,20,411919410,4996008684,497628302,2,Cách Mạng Tháng Tám,primary,106.670105,106.6702685,10.7839545,10.7838662
65239,20,4996008684,411919410,497628302,2,Cách Mạng Tháng Tám,primary,106.6702971,106.6701336,10.783919,10.7840073
65248,9,366376494,4441523963,498423483,2,Nguyễn Oanh,primary,106.6776142,106.6775689,10.8308227,10.8308983
65249,40,2280551552,366376494,498423483,2,Nguyễn Oanh,primary,106.6775689,106.677369,10.8308983,10.8312052
65361,41,366368374,4918435013,500897933,2,Cách Mạng Tháng Tám,primary,106.6756047,106.6752709,10.7810761,10.7812507
65362,41,4918435013,366368374,500897933,2,Cách Mạng Tháng Tám,primary,106.6752431,106.6755769,10.7811975,10.7810229
65363,40,411918265,366368374,500897933,2,Cách Mạng Tháng Tám,primary,106.6752713,106.6749481,10.7812505,10.7814258
65364,40,366368374,411918265,500897933,2,Cách Mạng Tháng Tám,primary,106.6749195,106.6752427,10.781373,10.7811977
65365,40,5063701284,411918265,500897933,2,Cách Mạng Tháng Tám,primary,106.674948,106.6746201,10.7814258,10.781602
65366,40,411918265,5063701284,500897933,2,Cách Mạng Tháng Tám,primary,106.6745917,106.6749196,10.7815492,10.781373
65367,45,366434259,5063701284,500897933,2,Cách Mạng Tháng Tám,primary,106.6746201,106.6742519,10.781602,10.7817998
65368,45,5063701284,366434259,500897933,2,Cách Mạng Tháng Tám,primary,106.6742235,106.6745917,10.781747,10.7815492
65369,44,411926299,366434259,500897933,2,Cách Mạng Tháng Tám,primary,106.674252,106.6738967,10.7817998,10.7819922
65370,44,366434259,411926299,500897933,2,Cách Mạng Tháng Tám,primary,106.6738681,106.6742234,10.7819394,10.781747
65371,49,5063701380,411926299,500897933,2,Cách Mạng Tháng Tám,primary,106.6738964,106.6734947,10.7819923,10.782205
65372,49,411926299,5063701380,500897933,2,Cách Mạng Tháng Tám,primary,106.6734667,106.6738684,10.782152,10.7819393
65373,23,366470932,5063701380,500897933,2,Cách Mạng Tháng Tám,primary,106.6734947,106.6733018,10.782205,10.7823071
65374,23,5063701380,366470932,500897933,2,Cách Mạng Tháng Tám,primary,106.6732738,106.6734667,10.7822541,10.782152
65375,39,3160535892,366470932,500897933,2,Cách Mạng Tháng Tám,primary,106.6733022,106.6729884,10.7823069,10.7824786
65376,39,366470932,3160535892,500897933,2,Cách Mạng Tháng Tám,primary,106.6729596,106.6732734,10.782426,10.7822543
65965,694,5735793408,4943402274,504139797,1,Cầu vượt Ngã tư Gò Mây,trunk,106.6017747,106.6004668,10.819436,10.8133227
65966,691,5737781406,4943402273,504139799,1,Câu vượt Ngã tư Gò Mây,trunk,106.6005845,106.6018731,10.8133251,10.8194118
65978,7,4943402285,5738478398,504139802,4,Số 18,tertiary,106.6032897,106.6032314,10.8249378,10.8249759
65979,8,5737781399,4943402285,504139802,4,Số 18,tertiary,106.6032314,106.6031507,10.8249759,10.8249699
65980,7,5468638847,5737781399,504139802,4,Số 18,tertiary,106.6031507,106.6030832,10.8249699,10.8249648
65981,11,4943408399,5468638847,504139802,4,Số 18,tertiary,106.6030832,106.6029789,10.8249648,10.8249576
66980,360,3630715348,5795013790,508741147,4,Trần Văn Giàu,tertiary,106.5781442,106.5809639,10.7511655,10.749475
66981,3,5802898261,3630715348,508741147,4,Trần Văn Giàu,tertiary,106.5809639,106.5809901,10.749475,10.7494579
66982,32,4563996123,5802898261,508741147,4,Trần Văn Giàu,tertiary,106.5809901,106.5812421,10.7494579,10.7493058
66983,10,2613094722,4563996123,508741147,4,Trần Văn Giàu,tertiary,106.5812421,106.5813196,10.7493058,10.7492553
67048,30,5800034844,2361894715,509172766,2,Kinh Dương Vương,primary,106.6238953,106.6240901,10.7456612,10.7458599
67069,15,4984435239,5811620392,509172766,2,Kinh Dương Vương,primary,106.6340569,106.6341651,10.7536738,10.7537707
67070,28,4984435439,723909528,509172773,4,Đường Nguyễn Văn Luông,tertiary,106.6344315,106.6345215,10.7536647,10.7534222
